transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly
TXN00003977,CUST000170,2025-02-25 06:41:22.664021,3995.86,GBP,US,US,web,mobile,0,6,1,25,2,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,-0.7084074273279147,2,6,14,3,2,0.5489039906319167,0
TXN00003978,CUST000013,2025-04-18 06:19:22.664021,1943.85,EUR,GB,DE,app,desktop,0,6,4,18,4,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,0.7620430582417258,1,4,3,0,1,0.44945854015122094,0
TXN00003979,CUST000110,2025-09-25 13:35:22.664021,64.11,EUR,ES,FR,cajero,atm,0,13,3,25,9,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,-0.900354990697188,1,2,5,1,0,0.4600383123165878,0
TXN00003980,CUST000125,2025-02-20 01:25:22.664021,10125.65,GBP,US,US,web,mobile,0,1,3,20,2,8174.718545454546,5978.903488843214,693.97,24865.54,55,6,4,0.3263025499340537,2,6,14,3,2,0.5424245184161064,0
TXN00003981,CUST000095,2025-10-03 08:01:22.664021,85.09,EUR,IT,IT,sucursal,atm,0,8,4,3,10,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,-0.6365183701959056,1,5,8,2,0,0.47132589188323337,0
TXN00003982,CUST000180,2025-04-03 06:08:22.664021,421.57,USD,GB,GB,cajero,mobile,0,6,3,3,4,934.9624,733.4398987565374,127.9,2829.87,50,5,4,-0.6999788260366235,3,4,6,1,2,0.4655714474036795,0
TXN00003983,CUST000028,2025-09-08 04:44:22.664021,412.87,EUR,ES,ES,sucursal,desktop,0,4,0,8,9,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.345647328115378,1,2,4,2,1,0.4405950738173119,0
TXN00003984,CUST000186,2025-04-29 11:51:22.664021,13126.99,EUR,IT,IT,app,pos,0,11,1,29,4,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,2.4115171219600042,1,5,8,0,3,0.5254294794362101,0
TXN00003985,CUST000138,2025-05-26 12:02:22.664021,4018.79,EUR,FR,IT,app,atm,0,12,0,26,5,5327.873421052632,3712.6738556531113,1167.12,14039.05,38,6,4,-0.35259855069325696,1,3,8,0,0,0.48306170316035146,0
TXN00003986,CUST000144,2024-12-19 04:12:22.664021,791.06,EUR,DE,IT,cajero,desktop,0,4,3,19,12,1031.58,698.9801338879382,106.4,2623.56,41,5,4,-0.34410133850021446,1,1,8,1,1,0.45689990597841196,0
TXN00003987,CUST000153,2025-06-26 11:16:22.664021,718.68,EUR,ES,ES,app,mobile,0,11,3,26,6,824.5297916666667,674.6234349951362,103.35,2648.6,48,5,4,-0.1569020375204248,1,2,4,0,2,0.42848162694103936,0
TXN00003988,CUST000147,2025-01-04 12:02:22.664021,4358.05,EUR,US,DE,cajero,atm,0,12,5,4,1,5159.978620689655,3565.2608325444103,1101.13,13831.0,58,6,4,-0.22492845772869197,1,6,3,1,0,0.4770344487204561,0
TXN00003989,CUST000130,2025-11-12 12:34:22.664021,4761.52,EUR,IT,IT,sucursal,tablet,0,12,2,12,11,5477.731875,3585.6029816829373,1158.54,14850.38,64,6,4,-0.1997465638161904,1,5,8,2,4,0.45098157977316194,0
TXN00003990,CUST000010,2025-08-16 01:38:22.723200,5620.99,EUR,FR,IR,web,tablet,1,1,5,16,8,5429.407538461538,16831.498659396115,124.77,88540.11,65,10,4,0.011382376899642816,1,3,7,3,4,0.4917647045727753,0
TXN00003991,CUST000147,2025-01-27 15:16:22.664021,1460.29,EUR,US,GB,app,atm,0,15,0,27,1,5159.978620689655,3565.2608325444103,1101.13,13831.0,58,6,4,-1.037704895496132,1,6,6,0,0,0.5201252594604523,0
TXN00003992,CUST000109,2025-05-22 02:13:22.664021,1774.94,EUR,CH,FR,app,tablet,0,2,3,22,5,7309.252040816326,6747.518800021043,807.42,24185.66,49,6,4,-0.820199573208876,1,0,5,0,4,0.4835132969024747,0
TXN00003993,CUST000009,2025-01-26 17:16:22.723200,46452.66,EUR,FR,US,sucursal,pos,1,17,6,26,1,18798.733538461536,22640.907520163546,673.65,98213.64,65,9,4,1.2214142227156315,1,3,14,2,3,0.6202993721650449,1
TXN00003994,CUST000039,2025-05-23 05:09:22.664021,6154.02,EUR,DE,US,cajero,mobile,0,5,4,23,5,11888.182045454545,15755.398308728993,681.03,56933.51,44,9,4,-0.363949037195314,1,1,14,1,2,0.49924627445766706,0
TXN00003995,CUST000167,2025-02-18 01:33:22.664021,3583.21,EUR,US,IT,sucursal,tablet,0,1,1,18,2,5069.928793103448,3997.779061335983,1022.26,14648.94,58,6,4,-0.37188618228310194,1,6,8,2,4,0.47943742685502394,0
TXN00003996,CUST000130,2025-06-01 13:07:22.664021,4444.3,EUR,IT,FR,sucursal,pos,0,13,6,1,6,5477.731875,3585.6029816829373,1158.54,14850.38,64,6,4,-0.28821703908410184,1,5,5,2,3,0.4613599425750489,0
TXN00003997,CUST000097,2025-02-06 10:23:22.664021,15339.14,EUR,GB,US,sucursal,atm,0,10,3,6,2,6028.589047619047,4895.208384788782,512.34,20827.36,42,6,4,1.9019723408323732,1,4,14,2,0,0.540524165521117,0
TXN00003998,CUST000160,2025-09-16 12:58:22.664021,943.53,EUR,DE,IT,sucursal,desktop,0,12,1,16,9,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,0.06168612099219561,1,1,8,2,1,0.4363934863216013,0
TXN00003999,CUST000143,2025-03-23 02:35:22.664021,3347.46,EUR,ES,US,web,atm,0,2,6,23,3,5239.2824390243895,3581.701917241844,1357.73,14883.52,41,6,4,-0.5281909221393364,1,2,14,3,0,0.5024342648620321,0
TXN00004000,CUST000008,2025-05-08 20:51:22.723200,31111.25,EUR,IT,AF,app,tablet,1,20,3,8,5,16975.0593877551,25272.70204389209,1067.78,99428.12,49,10,4,0.5593462300601921,1,5,0,0,4,0.630152656251577,1
TXN00004001,CUST000040,2025-05-15 02:48:22.664021,80.04,EUR,IT,ES,cajero,pos,0,2,3,15,5,3628.3949350649345,15519.208478751982,12.24,86491.01,77,6,4,-0.22864277773537856,1,5,4,1,3,0.4491776425585308,0
TXN00004002,CUST000031,2025-09-20 01:11:22.664021,2104.54,EUR,ES,FR,app,atm,0,1,5,20,9,13481.367307692308,19770.345107118912,650.1,96447.91,52,10,4,-0.5754491004317515,1,2,5,0,0,0.5014716904666399,0
TXN00004003,CUST000053,2025-07-05 08:24:22.664021,12003.64,EUR,FR,DE,web,desktop,0,8,5,5,7,5120.007843137255,3842.5661514010735,1060.21,14819.86,51,6,4,1.7914153937366635,1,3,3,3,1,0.46946339093864975,0
TXN00004004,CUST000131,2025-07-30 12:30:22.664021,1356.6,EUR,DE,ES,cajero,atm,0,12,2,30,7,890.2438181818181,592.6132155358536,134.89,2885.62,55,5,4,0.7869486687190124,1,1,4,1,0,0.4570281861603844,0
TXN00004005,CUST000054,2025-01-30 13:47:22.664021,580.55,CHF,GB,FR,cajero,mobile,0,13,3,30,1,796.5148076923076,585.8445766532963,106.32,2706.89,52,5,4,-0.3686383998933519,0,4,5,1,2,0.49522137568838903,0
TXN00004006,CUST000126,2025-07-31 03:06:22.664021,879.41,EUR,DE,GB,app,desktop,0,3,3,31,7,912.0479310344828,667.0118958084857,109.66,2772.03,58,5,4,-0.048931557578880604,1,1,6,0,1,0.472441727319511,0
TXN00004007,CUST000179,2025-11-06 01:25:22.664021,1412.25,EUR,DE,ES,web,tablet,0,1,3,6,11,5704.412033898305,3719.034007330203,1121.58,14726.16,59,6,4,-1.1541066912226028,1,1,4,3,4,0.4676076280151655,0
TXN00004008,CUST000038,2025-06-11 04:01:22.723200,2052.67,EUR,ES,CN,cajero,tablet,1,4,2,11,6,5037.214237288136,16152.807983320574,143.24,79602.77,59,9,4,-0.18476937509473362,1,2,2,1,4,0.4517764977775372,0
TXN00004009,CUST000121,2025-08-31 01:04:22.664021,249.1,EUR,ES,IT,web,desktop,0,1,6,31,8,981.1530612244898,662.239680117164,101.46,2575.07,49,5,4,-1.1054201101171621,1,2,8,3,1,0.4807306605621621,0
TXN00004010,CUST000046,2025-10-02 11:00:22.664021,9625.84,USD,GB,CH,sucursal,desktop,0,11,3,2,10,15417.152698412698,21836.245246245257,666.14,93378.52,63,9,4,-0.2652155914553716,3,4,1,2,1,0.5362530193914976,0
TXN00004011,CUST000029,2025-09-01 09:47:22.664021,7315.36,GBP,GB,ES,sucursal,mobile,0,9,0,1,9,12382.921076923078,19033.358203139374,1036.43,95099.83,65,10,4,-0.2662462936162776,2,4,4,2,2,0.49824184202118543,0
TXN00004012,CUST000150,2025-03-20 14:33:22.664021,1251.99,EUR,ES,FR,cajero,pos,0,14,3,20,3,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,-1.1642607667061071,1,2,5,1,3,0.4316116884951516,0
TXN00004013,CUST000083,2025-05-18 13:15:22.664021,101.83,EUR,ES,FR,web,desktop,0,13,6,18,5,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,-0.4316063941510801,1,2,5,3,1,0.47761160849786927,0
TXN00004014,CUST000029,2025-09-22 01:59:22.664021,2879.15,CHF,GB,IT,cajero,desktop,0,1,0,22,9,12382.921076923078,19033.358203139374,1036.43,95099.83,65,10,4,-0.4993218209310114,0,4,8,1,1,0.5364984652561864,0
TXN00004015,CUST000123,2025-09-18 09:05:22.664021,1571.06,EUR,FR,IT,app,pos,0,9,3,18,9,860.7267272727273,600.9941789822697,130.73,2418.83,55,5,4,1.1819303686904732,1,3,8,0,3,0.44155651766584114,0
TXN00004016,CUST000167,2024-12-29 06:44:22.664021,4474.47,CHF,US,DE,app,tablet,0,6,6,29,12,5069.928793103448,3997.779061335983,1022.26,14648.94,58,6,4,-0.14894739899795986,0,6,3,0,4,0.5454206383977261,0
TXN00004017,CUST000066,2025-03-30 15:35:22.664021,2857.01,EUR,DE,DE,app,desktop,0,15,6,30,3,951.3685964912281,717.5452787914169,125.37,2987.52,57,5,4,2.655778606839589,1,1,3,0,1,0.5356408973671997,0
TXN00004018,CUST000048,2025-08-16 09:06:22.664021,8786.68,EUR,FR,GB,sucursal,mobile,0,9,5,16,8,11958.95462962963,19221.235556624357,1239.7,92074.53,54,8,4,-0.16504009953570883,1,3,6,2,2,0.44535943098854824,0
TXN00004019,CUST000165,2025-07-26 05:30:22.664021,2538.72,EUR,FR,DE,cajero,pos,0,5,5,26,7,796.1411538461538,546.07482260668,145.49,2657.6,52,5,4,3.191099041418121,1,3,3,1,3,0.47822212803406244,0
TXN00004020,CUST000012,2025-01-31 08:35:22.664021,1733.75,EUR,IT,FR,app,atm,0,8,4,31,1,10409.180892857143,18406.267596492755,1017.21,88472.2,56,9,4,-0.47133026002723566,1,5,5,0,0,0.512258748096161,0
TXN00004021,CUST000116,2025-05-07 15:21:22.664021,1532.55,EUR,FR,IT,sucursal,atm,0,15,2,7,5,5575.545263157895,3962.8441770423206,1145.06,14589.34,57,6,4,-1.0202256464081234,1,3,8,2,0,0.4472630904402237,0
TXN00004022,CUST000176,2025-10-05 11:44:22.664021,362.38,EUR,ES,ES,web,tablet,0,11,6,5,10,999.8185454545454,731.9722641436783,123.88,2909.03,55,5,4,-0.8708506808375083,1,2,4,3,4,0.4525625506941652,0
TXN00004023,CUST000105,2025-09-30 15:50:22.664021,1104.63,USD,US,US,sucursal,desktop,0,15,1,30,9,4980.748490566038,3710.328094247605,1074.39,14077.93,53,6,4,-1.0446834864902612,3,6,14,2,1,0.5591547444324303,0
TXN00004024,CUST000004,2025-02-07 11:27:22.664021,7392.27,EUR,DE,CH,app,desktop,0,11,4,7,2,13912.773380281691,19429.743005806547,601.38,86049.3,71,10,4,-0.3355939076495996,1,1,1,0,1,0.528557952842314,0
TXN00004025,CUST000104,2025-02-12 07:23:22.664021,367.0,EUR,ES,ES,sucursal,tablet,0,7,2,12,2,878.7486666666667,742.4299771714012,115.19,2937.85,45,5,4,-0.6892887972103435,1,2,4,2,4,0.4296335716112481,0
TXN00004026,CUST000075,2025-03-18 05:27:22.664021,3671.15,EUR,FR,ES,app,atm,0,5,1,18,3,8798.873684210526,6988.470284473828,1140.6,24612.74,57,6,4,-0.7337405003880416,1,3,4,0,0,0.46537723397883296,0
TXN00004027,CUST000025,2025-09-21 07:42:22.664021,2549.54,EUR,ES,DE,sucursal,tablet,0,7,6,21,9,8059.671884057971,21831.48288347488,113.57,98345.17,69,11,4,-0.2523938439370243,1,2,3,2,4,0.49523239591454155,0
TXN00004028,CUST000042,2025-09-17 13:38:22.723200,50773.82,EUR,ES,IT,app,tablet,1,13,2,17,9,10974.40875,17963.60572025441,1001.04,82176.54,64,9,4,2.215558049290161,1,2,8,0,4,0.5706902017031867,1
TXN00004029,CUST000156,2025-11-29 05:03:22.664021,303.37,EUR,FR,IT,cajero,desktop,0,5,5,29,11,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,2.2443021319992633,1,3,8,1,1,0.504020059098176,0
TXN00004030,CUST000062,2025-05-14 14:59:22.664021,1973.23,EUR,IT,DE,cajero,mobile,0,14,2,14,5,897.1857692307692,674.5982232769489,119.34,2822.56,52,5,4,1.5950890352884661,1,5,3,1,2,0.4581807560952082,0
TXN00004031,CUST000116,2025-08-16 11:09:22.664021,9965.84,EUR,FR,ES,cajero,mobile,0,11,5,16,8,5575.545263157895,3962.8441770423206,1145.06,14589.34,57,6,4,1.1078645890666712,1,3,4,1,2,0.4374893859297742,0
TXN00004032,CUST000154,2025-11-11 01:45:22.664021,5040.03,EUR,ES,DE,web,mobile,0,1,1,11,11,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,-0.07408656996044906,1,2,3,3,2,0.4447056026685318,0
TXN00004033,CUST000123,2025-05-15 15:38:22.664021,965.63,EUR,FR,GB,sucursal,mobile,0,15,3,15,5,860.7267272727273,600.9941789822697,130.73,2418.83,55,5,4,0.1745495650729388,1,3,6,2,2,0.4159080985933623,0
TXN00004034,CUST000127,2025-01-18 14:14:22.664021,1887.18,EUR,FR,IT,app,atm,0,14,5,18,1,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-0.9649016029615639,1,3,8,0,0,0.48212055498967965,0
TXN00004035,CUST000008,2025-10-27 00:54:22.664021,5047.77,EUR,IT,IT,sucursal,pos,0,0,0,27,10,16975.0593877551,25272.70204389209,1067.78,99428.12,49,10,4,-0.4719435763761455,1,5,8,2,3,0.5511896616196283,0
TXN00004036,CUST000054,2025-10-07 02:30:22.664021,2706.89,USD,GB,GB,web,atm,0,2,1,7,10,796.5148076923076,585.8445766532963,106.32,2706.89,52,5,4,3.260890797965626,3,4,6,3,0,0.5497312939761623,0
TXN00004037,CUST000064,2025-01-23 01:22:22.664021,890.85,EUR,ES,DE,web,tablet,0,1,3,23,1,729.9651020408163,552.4964489294722,103.76,2307.86,49,5,4,0.29119625651842856,1,2,3,3,4,0.4792681485920339,0
TXN00004038,CUST000186,2025-07-28 09:26:22.664021,12085.05,EUR,IT,ES,web,mobile,0,9,0,28,7,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,2.1076316373084527,1,5,4,3,2,0.49748868851851985,0
TXN00004039,CUST000107,2025-02-28 08:58:22.664021,2398.06,EUR,DE,CH,app,mobile,0,8,4,28,2,8391.43761904762,6394.4847395277075,641.04,24787.14,42,6,4,-0.9372729566562409,1,1,1,0,2,0.4985628988960933,0
TXN00004040,CUST000116,2025-07-12 11:49:22.664021,9374.59,EUR,FR,US,app,tablet,0,11,5,12,7,5575.545263157895,3962.8441770423206,1145.06,14589.34,57,6,4,0.9586661917953249,1,3,14,0,4,0.5090133351493498,0
TXN00004041,CUST000090,2025-07-29 12:36:22.664021,4143.62,GBP,GB,GB,app,tablet,0,12,1,29,7,7876.1302173913045,6513.608792365749,504.72,24011.29,46,6,4,-0.5730326053957903,2,4,6,0,4,0.5012938157487928,0
TXN00004042,CUST000021,2025-03-08 10:08:22.664021,305.61,EUR,FR,IT,web,atm,0,10,5,8,3,4666.6504347826085,17761.78555853503,16.24,96946.3,69,9,4,-0.24552939343654437,1,3,8,3,0,0.4680129830281281,0
TXN00004043,CUST000095,2025-01-01 07:00:22.664021,354.31,EUR,IT,IT,app,tablet,0,7,2,1,1,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,1.251441126139656,1,5,8,0,4,0.5218662685271771,0
TXN00004044,CUST000058,2024-12-19 12:23:22.664021,1365.85,EUR,FR,IT,web,desktop,0,12,3,19,12,5591.0198,3793.973079900562,1030.04,14421.18,50,6,4,-1.1136530781597127,1,3,8,3,1,0.44253481400891914,0
TXN00004045,CUST000171,2025-04-19 01:27:22.664021,1900.79,EUR,IT,GB,cajero,pos,0,1,5,19,4,5145.970204081633,3309.986413680884,1048.73,12932.63,49,6,4,-0.9804210040525199,1,5,6,1,3,0.4342545173210353,0
TXN00004046,CUST000008,2025-01-08 06:01:22.664021,5367.52,EUR,IT,GB,sucursal,atm,0,6,2,8,1,16975.0593877551,25272.70204389209,1067.78,99428.12,49,10,4,-0.4592915853293621,1,5,6,2,0,0.5547530613373512,0
TXN00004047,CUST000025,2025-10-06 13:19:22.664021,537.8,EUR,ES,FR,app,pos,0,13,0,6,10,8059.671884057971,21831.48288347488,113.57,98345.17,69,11,4,-0.34454241719910983,1,2,5,0,3,0.5077628166175739,0
TXN00004048,CUST000101,2025-02-10 13:42:22.664021,98.88,EUR,FR,ES,app,atm,0,13,0,10,2,125.60097560975608,111.09659308018581,10.12,468.78,41,3,4,-0.24052020524112355,1,3,4,0,0,0.5111887046063462,0
TXN00004049,CUST000099,2025-05-31 07:47:22.664021,96.29,EUR,IT,FR,app,tablet,0,7,5,31,5,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-0.33064538740048977,1,5,5,0,4,0.498793593841986,0
TXN00004050,CUST000013,2025-07-07 08:53:22.664021,747.26,CHF,GB,FR,app,desktop,0,8,0,7,7,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.20950895177850437,0,4,5,0,1,0.4926926422596857,0
TXN00004051,CUST000185,2025-04-05 02:40:22.664021,1873.02,EUR,GB,IT,web,pos,0,2,5,5,4,845.7542857142857,659.7552020194057,107.93,2962.75,49,5,4,1.5570407168967773,1,4,8,3,3,0.48122275446868423,0
TXN00004052,CUST000117,2025-04-14 08:14:22.664021,8641.04,EUR,ES,DE,sucursal,tablet,0,8,0,14,4,4614.202641509434,3046.091732833902,1227.93,13885.08,53,6,4,1.3219685125576535,1,2,3,2,4,0.46317295928377294,0
TXN00004053,CUST000027,2025-06-11 02:32:22.664021,53.77,EUR,FR,IT,cajero,pos,0,2,2,11,6,4205.0565625,14809.835345397383,10.99,79818.0,64,5,4,-0.28030605779218437,1,3,8,1,3,0.44711755845941953,0
TXN00004054,CUST000148,2025-10-15 03:24:22.664021,4909.15,EUR,ES,US,cajero,pos,0,3,2,15,10,4870.1898,2933.4540342801783,1010.54,12132.54,50,6,4,0.013281339857871128,1,2,14,1,3,0.46162743532751016,0
TXN00004055,CUST000086,2025-07-19 13:00:22.664021,11700.25,EUR,ES,US,web,tablet,0,13,5,19,7,5910.098163265306,4295.407110007479,1124.83,14315.23,49,6,4,1.3479867419078295,1,2,14,3,4,0.5090517204199583,0
TXN00004056,CUST000041,2025-04-25 04:39:22.664021,3233.97,EUR,DE,IT,web,desktop,0,4,4,25,4,11344.927833333333,17592.7953892561,1042.59,81555.68,60,9,4,-0.46103860434969,1,1,8,3,1,0.4756940433427351,0
TXN00004057,CUST000042,2025-05-22 04:12:22.723200,73677.18,EUR,ES,FR,app,tablet,1,4,3,22,5,10974.40875,17963.60572025441,1001.04,82176.54,64,9,4,3.4905448395480265,1,2,5,0,4,0.5735639957294335,1
TXN00004058,CUST000184,2024-12-05 09:03:22.664021,95.7,EUR,FR,IT,cajero,mobile,0,9,3,5,12,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.3621702726222949,1,3,8,1,2,0.45054668802933995,0
TXN00004059,CUST000039,2025-02-26 05:51:22.723200,55701.3,EUR,DE,ES,sucursal,desktop,1,5,2,26,2,11888.182045454545,15755.398308728993,681.03,56933.51,44,9,4,2.780832137229483,1,1,4,2,1,0.5571581007464358,0
TXN00004060,CUST000024,2025-07-13 08:06:22.664021,6180.1,EUR,FR,GB,cajero,tablet,0,8,6,13,7,15310.705,20763.682942592637,520.55,98812.76,54,9,4,-0.43973918426728664,1,3,6,1,4,0.48658631307188555,0
TXN00004061,CUST000014,2025-09-07 00:57:22.664021,836.24,EUR,IT,FR,sucursal,mobile,0,0,6,7,9,5642.3088,18407.19611524372,109.06,98916.6,50,6,4,-0.26109727791506543,1,5,5,2,2,0.46861606299685965,0
TXN00004062,CUST000165,2025-07-09 14:54:22.664021,1214.06,EUR,FR,DE,sucursal,pos,0,14,2,9,7,796.1411538461538,546.07482260668,145.49,2657.6,52,5,4,0.7653142538115978,1,3,3,2,3,0.4408221544977121,0
TXN00004063,CUST000007,2025-06-11 10:51:22.664021,2749.58,EUR,DE,DE,cajero,desktop,0,10,2,11,6,14999.866125,16755.28120374154,1084.09,96865.2,80,13,4,-0.7311298434987363,1,1,3,1,1,0.5462805161125451,0
TXN00004064,CUST000046,2025-08-09 06:51:22.664021,1939.56,EUR,GB,FR,sucursal,pos,0,6,5,9,8,15417.152698412698,21836.245246245257,666.14,93378.52,63,9,4,-0.6172120044362004,1,4,5,2,3,0.47197088804210774,0
TXN00004065,CUST000084,2025-09-22 05:36:22.664021,156.22,EUR,ES,FR,sucursal,atm,0,5,0,22,9,147.96942857142858,102.41184253992486,13.22,384.01,70,3,4,0.08056266876354946,1,2,5,2,0,0.48361914935538775,0
TXN00004066,CUST000157,2025-02-18 15:56:22.664021,7795.17,EUR,IT,US,app,desktop,0,15,1,18,2,4468.6006,3061.342828385575,1001.7,14281.22,50,6,4,1.086637330542838,1,5,14,0,1,0.5241642225484384,0
TXN00004067,CUST000099,2025-09-10 08:39:22.664021,151.23,EUR,IT,IT,web,desktop,0,8,2,10,9,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,0.12969012221794862,1,5,8,3,1,0.45882473409820806,0
TXN00004068,CUST000139,2025-01-11 06:14:22.664021,604.45,USD,US,CH,sucursal,desktop,0,6,5,11,1,5999.512857142858,5088.7018853137615,532.86,19230.71,49,6,4,-1.0602041498349637,3,6,1,2,1,0.5273499650744453,0
TXN00004069,CUST000081,2025-07-11 23:58:22.664021,3867.39,CHF,CH,FR,app,pos,0,23,4,11,7,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,-0.7403611574071987,0,0,5,0,3,0.515555796028839,0
TXN00004070,CUST000164,2025-08-12 16:48:22.664021,8738.97,EUR,US,FR,sucursal,tablet,0,16,1,12,8,5759.409827586207,3931.2540620704726,1054.44,14842.44,58,6,4,0.7579159536910296,1,6,5,2,4,0.4799633053711386,0
TXN00004071,CUST000001,2025-09-19 03:56:22.664021,2155.1,EUR,FR,FR,cajero,atm,0,3,4,19,9,4424.433076923076,15638.816762329712,105.88,91627.31,65,9,4,-0.145109000972776,1,3,5,1,0,0.44396130873079503,0
TXN00004072,CUST000070,2025-03-06 05:38:22.664021,313.24,EUR,ES,FR,sucursal,tablet,0,5,3,6,3,161.0876,115.33640442617927,12.75,451.5,50,3,4,1.3192053232262793,1,2,5,2,4,0.460808767600736,0
TXN00004073,CUST000188,2025-05-31 08:50:22.664021,7119.38,EUR,IT,IT,app,desktop,0,8,5,31,5,4936.442647058823,3552.9495258458055,1054.79,14763.77,34,6,4,0.6144014533409706,1,5,8,0,1,0.5120161361583423,0
TXN00004074,CUST000007,2025-02-06 08:55:22.664021,3075.42,EUR,DE,ES,app,pos,0,8,3,6,2,14999.866125,16755.28120374154,1084.09,96865.2,80,13,4,-0.7116828407287804,1,1,4,0,3,0.5619721791690456,1
TXN00004075,CUST000041,2024-12-09 07:21:22.664021,2881.79,EUR,DE,DE,sucursal,pos,0,7,0,9,12,11344.927833333333,17592.7953892561,1042.59,81555.68,60,9,4,-0.48105702621998914,1,1,3,2,3,0.47979086168732205,0
TXN00004076,CUST000067,2024-12-19 11:05:22.664021,10649.27,EUR,DE,CH,sucursal,pos,0,11,3,19,12,8442.174444444445,6077.338718064163,531.49,24134.52,54,6,4,0.36316809998298427,1,1,1,2,3,0.4620156644430103,0
TXN00004077,CUST000031,2024-12-07 10:54:22.664021,2347.97,EUR,ES,FR,cajero,tablet,0,10,5,7,12,13481.367307692308,19770.345107118912,650.1,96447.91,52,10,4,-0.5631362147097905,1,2,5,1,4,0.501840024244352,0
TXN00004078,CUST000023,2025-04-04 07:44:22.664021,7078.41,EUR,FR,GB,sucursal,desktop,0,7,4,4,4,19429.679032258067,27485.165593373804,808.61,93511.09,62,11,4,-0.4493794658012308,1,3,6,2,1,0.5252559139026963,0
TXN00004079,CUST000032,2025-04-18 05:32:22.664021,112.75,EUR,FR,IT,web,desktop,0,5,4,18,4,4023.3371153846156,15206.425033709687,10.88,84820.7,52,6,4,-0.25716676381585,1,3,8,3,1,0.4386768080172249,0
TXN00004080,CUST000095,2025-08-18 02:42:22.664021,482.95,EUR,IT,IT,app,desktop,0,2,0,18,8,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,2.153555046385576,1,5,8,0,1,0.5349543484802604,0
TXN00004081,CUST000112,2025-10-10 03:18:22.664021,7698.75,CHF,US,FR,web,mobile,0,3,4,10,10,7212.2430952380955,6561.998481108902,680.3,24787.28,42,6,4,0.0741400514017721,0,6,5,3,2,0.5115817197883564,0
TXN00004082,CUST000008,2025-01-03 09:57:22.664021,8198.86,EUR,IT,GB,cajero,pos,0,9,4,3,1,16975.0593877551,25272.70204389209,1067.78,99428.12,49,10,4,-0.3472600346478928,1,5,6,1,3,0.5530231582055993,0
TXN00004083,CUST000187,2025-07-30 06:26:22.664021,2720.38,EUR,GB,IT,app,mobile,0,6,2,30,7,4876.589272727273,3027.9590817394396,1272.52,14739.26,55,6,4,-0.7120998711701607,1,4,8,0,2,0.45905813384369315,0
TXN00004084,CUST000005,2025-10-26 11:36:22.664021,2291.36,CHF,GB,FR,web,mobile,0,11,6,26,10,6466.936301369863,19296.227101558216,101.43,91205.04,73,10,4,-0.21639340577704344,0,4,5,3,2,0.5124623009412419,0
TXN00004085,CUST000141,2025-02-12 15:42:22.664021,940.29,CHF,GB,IT,web,tablet,0,15,2,12,2,881.8225000000001,797.0668304624176,106.03,2971.69,48,5,4,0.07335332207053036,0,4,8,3,4,0.5093607472190075,0
TXN00004086,CUST000115,2024-12-12 04:13:22.664021,6716.35,EUR,DE,DE,web,desktop,0,4,3,12,12,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,-0.045687115483566375,1,1,3,3,1,0.44701648263208005,0
TXN00004087,CUST000177,2025-01-11 04:40:22.664021,176.31,EUR,FR,ES,sucursal,tablet,0,4,5,11,1,882.1804000000001,714.9039851529658,108.09,2740.13,50,5,4,-0.9873639169343883,1,3,4,2,4,0.44893922816993026,0
TXN00004088,CUST000127,2025-09-07 15:51:22.664021,4958.82,EUR,FR,GB,sucursal,desktop,0,15,6,7,9,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-0.06363136710606984,1,3,6,2,1,0.44665644162097545,0
TXN00004089,CUST000057,2025-10-31 03:22:22.664021,272.23,EUR,ES,IT,cajero,pos,0,3,4,31,10,180.91574074074074,140.8073723895602,11.53,490.57,54,3,4,0.6485048123625431,1,2,8,1,3,0.47194667229205955,0
