transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly
TXN00004968,CUST000145,2025-03-18 04:15:52.562049,129.35,USD,FR,GB,web,pos,0
TXN00004969,CUST000114,2024-12-20 15:55:52.562049,122.69,GBP,US,FR,web,desktop,0
TXN00004970,CUST000086,2025-03-13 16:22:52.562049,666.44,JPY,FR,DE,app,pos,0
TXN00004971,CUST000016,2025-05-10 06:48:52.562049,124.34,EUR,ES,FR,web,mobile,0
TXN00004972,CUST000007,2025-07-21 01:35:52.562049,17.66,JPY,DE,ES,app,tablet,0
TXN00004973,CUST000164,2025-09-29 06:07:52.562049,190.45,JPY,GB,US,sucursal,mobile,0
TXN00004974,CUST000185,2024-11-23 14:51:52.562049,26.84,CHF,US,US,cajero,desktop,0
TXN00004975,CUST000171,2025-04-04 07:18:52.562049,25.12,EUR,GB,FR,app,mobile,0
TXN00004976,CUST000041,2024-11-30 13:03:52.632802,926.28,JPY,FR,IR,web,atm,1
TXN00004977,CUST000005,2025-10-27 16:04:52.562049,266.11,USD,DE,FR,sucursal,tablet,0
TXN00004978,CUST000076,2025-02-20 01:11:52.632802,183429.19,GBP,FR,FR,sucursal,desktop,1
TXN00004979,CUST000025,2025-02-08 09:57:52.562049,114.43,EUR,GB,GB,sucursal,mobile,0
TXN00004980,CUST000134,2025-03-06 08:46:52.562049,13.52,USD,GB,FR,cajero,tablet,0
TXN00004981,CUST000143,2025-05-25 13:16:52.562049,503.22,JPY,FR,DE,cajero,pos,0
TXN00004982,CUST000010,2025-08-21 12:02:52.562049,171.93,EUR,DE,ES,app,tablet,0
TXN00004983,CUST000186,2025-07-14 05:22:52.562049,188.92,USD,DE,DE,web,mobile,0
TXN00004984,CUST000117,2025-08-20 05:38:52.562049,488.38,GBP,DE,DE,cajero,desktop,0
TXN00004985,CUST000054,2025-01-30 00:33:52.562049,40.33,JPY,DE,US,web,atm,0
TXN00004986,CUST000081,2025-05-08 03:32:52.562049,547.56,USD,DE,FR,cajero,tablet,0
TXN00004987,CUST000149,2025-09-21 15:07:52.562049,151.61,GBP,US,ES,web,desktop,0
TXN00004988,CUST000153,2025-07-08 13:01:52.562049,327.56,CHF,FR,ES,web,tablet,0
TXN00004989,CUST000005,2025-07-04 07:11:52.562049,8.73,USD,GB,ES,app,desktop,0
TXN00004990,CUST000050,2024-12-13 15:30:52.562049,165.76,CHF,FR,GB,web,desktop,0
TXN00004991,CUST000094,2025-07-23 06:33:52.562049,98.35,USD,DE,US,cajero,atm,0
TXN00004992,CUST000147,2025-02-21 16:03:52.562049,64.99,EUR,ES,US,cajero,atm,0
TXN00004993,CUST000041,2025-10-02 04:59:52.632802,81445.25,JPY,DE,DE,web,mobile,1
TXN00004994,CUST000060,2025-02-09 14:04:52.562049,1113.51,CHF,ES,DE,app,pos,0
TXN00004995,CUST000131,2025-07-28 13:15:52.562049,34.27,USD,ES,US,web,desktop,0
TXN00004996,CUST000045,2025-09-11 16:36:52.562049,35.66,CHF,DE,DE,cajero,desktop,0
TXN00004997,CUST000188,2024-11-09 05:01:52.562049,180.32,JPY,FR,US,app,desktop,0
TXN00004998,CUST000040,2025-04-23 13:56:52.562049,65.01,EUR,FR,GB,app,atm,0
TXN00004999,CUST000040,2025-02-26 11:56:52.562049,191.17,USD,US,DE,web,mobile,0
TXN00005000,CUST000001,2025-05-06 09:09:52.562049,585.39,CHF,US,US,cajero,desktop,0
TXN00005001,CUST000055,2025-08-28 02:29:52.562049,235.59,JPY,DE,US,web,desktop,0
TXN00005002,CUST000080,2025-05-31 03:27:52.562049,56.82,USD,FR,FR,sucursal,mobile,0
TXN00005003,CUST000159,2025-05-13 01:07:52.562049,80.84,JPY,GB,FR,app,mobile,0
TXN00005004,CUST000125,2024-11-24 02:44:52.562049,84.32,USD,GB,ES,web,tablet,0
TXN00005005,CUST000148,2024-12-23 03:01:52.562049,18.07,JPY,GB,GB,app,tablet,0
TXN00005006,CUST000130,2025-04-20 05:59:52.562049,62.3,EUR,US,FR,sucursal,atm,0
TXN00005007,CUST000146,2025-03-27 02:17:52.562049,132.54,JPY,DE,FR,cajero,pos,0
TXN00005008,CUST000014,2025-01-03 14:24:52.562049,85.67,GBP,GB,FR,web,desktop,0
TXN00005009,CUST000140,2025-05-23 07:01:52.562049,107.39,JPY,DE,FR,web,desktop,0
TXN00005010,CUST000063,2025-11-01 13:31:52.562049,64.97,GBP,ES,DE,app,pos,0
TXN00005011,CUST000041,2025-03-16 03:37:52.562049,620.89,GBP,US,GB,app,tablet,0
TXN00005012,CUST000016,2025-01-15 15:05:52.562049,344.03,GBP,GB,GB,sucursal,pos,0
TXN00005013,CUST000177,2025-08-22 15:44:52.562049,82.14,USD,US,DE,web,mobile,0
TXN00005014,CUST000029,2025-06-04 06:23:52.562049,266.64,JPY,FR,US,app,mobile,0
TXN00005015,CUST000117,2025-08-21 16:02:52.562049,72.35,CHF,US,ES,web,tablet,0
TXN00005016,CUST000077,2025-08-22 05:24:52.562049,720.23,GBP,GB,DE,app,atm,0
TXN00005017,CUST000001,2024-12-01 00:47:52.632802,557.08,GBP,US,US,sucursal,pos,1
TXN00005018,CUST000125,2025-06-23 07:07:52.562049,63.74,GBP,ES,DE,sucursal,pos,0
TXN00005019,CUST000069,2025-10-13 09:14:52.562049,80.76,CHF,FR,GB,cajero,tablet,0
TXN00005020,CUST000125,2025-09-29 05:20:52.562049,177.45,GBP,ES,DE,sucursal,tablet,0
TXN00005021,CUST000153,2025-06-30 02:59:52.562049,29.44,USD,DE,GB,app,atm,0
TXN00005022,CUST000135,2025-06-13 03:42:52.562049,214.94,EUR,GB,GB,web,tablet,0
TXN00005023,CUST000176,2025-03-26 06:09:52.562049,109.54,USD,FR,GB,sucursal,tablet,0
TXN00005024,CUST000164,2025-06-12 05:22:52.562049,690.93,JPY,GB,US,cajero,atm,0
TXN00005025,CUST000180,2025-10-29 14:40:52.562049,11.8,JPY,GB,GB,sucursal,desktop,0
TXN00005026,CUST000058,2025-04-13 09:39:52.562049,96.32,JPY,ES,GB,cajero,desktop,0
TXN00005027,CUST000007,2025-09-08 02:38:52.562049,849.68,CHF,US,GB,web,mobile,0
TXN00005028,CUST000017,2025-06-01 11:11:52.562049,86.12,GBP,ES,FR,sucursal,tablet,0
TXN00005029,CUST000078,2025-05-30 12:25:52.562049,54.64,GBP,ES,DE,web,desktop,0
TXN00005030,CUST000178,2025-10-20 12:50:52.562049,172.06,CHF,FR,GB,app,mobile,0
TXN00005031,CUST000059,2025-09-15 01:39:52.562049,488.42,USD,FR,ES,sucursal,mobile,0
TXN00005032,CUST000115,2025-08-20 17:25:52.562049,41.76,CHF,GB,DE,app,atm,0
TXN00005033,CUST000164,2025-06-11 09:36:52.562049,77.37,USD,DE,ES,cajero,tablet,0
TXN00005034,CUST000090,2025-09-01 15:55:52.562049,224.94,EUR,FR,FR,web,pos,0
TXN00005035,CUST000030,2025-03-11 02:49:52.562049,112.52,JPY,DE,GB,sucursal,atm,0
TXN00005036,CUST000149,2025-01-30 16:15:52.562049,1031.66,GBP,GB,ES,web,desktop,0
TXN00005037,CUST000102,2024-11-05 09:25:52.562049,319.96,GBP,US,ES,cajero,atm,0
TXN00005038,CUST000083,2025-05-14 01:36:52.562049,236.61,CHF,US,FR,web,tablet,0
TXN00005039,CUST000141,2025-11-04 01:02:52.562049,533.18,EUR,FR,DE,app,desktop,0
TXN00005040,CUST000075,2025-02-15 02:57:52.562049,346.15,USD,DE,DE,sucursal,pos,0
TXN00005041,CUST000172,2025-01-23 10:37:52.562049,240.98,EUR,FR,GB,app,pos,0
TXN00005042,CUST000166,2025-01-25 17:04:52.562049,164.32,JPY,ES,DE,sucursal,mobile,0
TXN00005043,CUST000022,2025-07-06 09:01:52.562049,746.64,USD,US,GB,web,atm,0
TXN00005044,CUST000012,2025-09-09 09:48:52.562049,568.34,EUR,US,ES,cajero,mobile,0
TXN00005045,CUST000131,2025-02-23 09:39:52.562049,270.18,GBP,ES,DE,web,pos,0
TXN00005046,CUST000041,2025-08-29 01:36:52.562049,78.43,GBP,FR,GB,cajero,mobile,0
TXN00005047,CUST000028,2025-09-27 01:36:52.632802,422.82,GBP,ES,US,cajero,desktop,1
TXN00005048,CUST000016,2025-05-24 01:50:52.562049,145.03,USD,GB,ES,web,atm,0
TXN00005049,CUST000042,2025-10-17 16:17:52.562049,100.83,GBP,ES,DE,app,tablet,0
TXN00005050,CUST000163,2024-12-28 09:42:52.562049,76.11,USD,ES,FR,sucursal,pos,0
TXN00005051,CUST000130,2025-05-09 00:50:52.562049,238.23,GBP,GB,GB,cajero,atm,0
TXN00005052,CUST000156,2025-02-27 06:48:52.562049,136.17,CHF,ES,DE,sucursal,tablet,0
TXN00005053,CUST000096,2025-06-09 00:46:52.562049,301.33,GBP,GB,GB,cajero,desktop,0
TXN00005054,CUST000121,2025-08-02 01:34:52.562049,782.84,USD,US,DE,sucursal,desktop,0
TXN00005055,CUST000127,2025-03-03 09:41:52.562049,139.02,EUR,GB,US,cajero,atm,0
TXN00005056,CUST000148,2025-03-20 02:33:52.562049,367.43,USD,US,GB,web,pos,0
TXN00005057,CUST000186,2025-06-15 11:36:52.562049,66.44,JPY,US,FR,app,atm,0
TXN00005058,CUST000176,2025-05-29 08:17:52.562049,180.38,JPY,DE,US,app,mobile,0
TXN00005059,CUST000052,2025-02-19 01:17:52.562049,135.39,USD,ES,US,cajero,atm,0
TXN00005060,CUST000113,2025-04-18 09:13:52.562049,214.13,JPY,ES,US,app,atm,0
TXN00005061,CUST000143,2025-06-30 07:28:52.562049,175.29,USD,GB,DE,cajero,atm,0
TXN00005062,CUST000044,2025-08-05 02:42:52.562049,33.01,USD,DE,US,web,mobile,0
TXN00005063,CUST000007,2025-07-06 10:39:52.562049,253.25,GBP,US,GB,cajero,atm,0
TXN00005064,CUST000086,2025-03-06 16:01:52.562049,853.7,CHF,GB,US,sucursal,pos,0
TXN00005065,CUST000107,2025-01-25 08:08:52.562049,432.94,EUR,GB,FR,web,tablet,0
TXN00005066,CUST000146,2025-02-16 04:16:52.562049,259.01,USD,DE,ES,sucursal,atm,0
TXN00005067,CUST000054,2025-06-19 16:50:52.562049,94.26,JPY,FR,US,sucursal,desktop,0
TXN00005068,CUST000132,2025-07-18 16:09:52.562049,124.45,GBP,GB,GB,sucursal,mobile,0
TXN00005069,CUST000067,2025-07-29 00:55:52.562049,161.07,EUR,FR,ES,web,desktop,0
TXN00005070,CUST000098,2025-04-21 16:11:52.562049,650.72,EUR,ES,US,app,pos,0
TXN00005071,CUST000024,2025-02-16 15:36:52.562049,27.1,CHF,US,US,app,mobile,0
TXN00005072,CUST000189,2025-10-28 12:29:52.562049,740.69,CHF,ES,DE,app,mobile,0
TXN00005073,CUST000019,2025-04-18 14:40:52.562049,170.88,JPY,FR,FR,web,desktop,0
TXN00005074,CUST000044,2025-11-02 09:39:52.562049,233.67,CHF,ES,US,web,mobile,0
TXN00005075,CUST000019,2024-11-06 11:56:52.562049,118.41,CHF,DE,US,sucursal,tablet,0
TXN00005076,CUST000061,2025-10-24 03:03:52.562049,429.6,USD,US,FR,sucursal,desktop,0
TXN00005077,CUST000183,2025-03-17 03:29:52.562049,71.73,USD,US,ES,cajero,atm,0
TXN00005078,CUST000019,2025-06-18 02:33:52.632802,183192.23,GBP,ES,IR,app,tablet,1
TXN00005079,CUST000170,2025-08-11 09:46:52.562049,186.92,GBP,ES,US,app,pos,0
TXN00005080,CUST000106,2025-10-17 13:32:52.562049,783.47,JPY,FR,ES,cajero,desktop,0
TXN00005081,CUST000082,2025-04-12 11:08:52.562049,141.7,USD,ES,DE,sucursal,desktop,0
TXN00005082,CUST000045,2025-02-26 02:54:52.632802,164910.97,CHF,DE,SY,web,mobile,1
TXN00005083,CUST000125,2025-10-26 07:49:52.562049,271.13,EUR,FR,DE,sucursal,tablet,0
TXN00005084,CUST000089,2025-07-29 11:21:52.562049,406.02,GBP,GB,GB,cajero,desktop,0
TXN00005085,CUST000059,2025-07-01 09:48:52.562049,78.5,JPY,US,DE,sucursal,mobile,0
TXN00005086,CUST000057,2025-08-26 03:39:52.562049,106.61,EUR,GB,DE,app,pos,0
TXN00005087,CUST000045,2024-12-08 07:21:52.562049,361.43,CHF,US,FR,sucursal,atm,0
TXN00005088,CUST000144,2025-07-03 08:06:52.562049,229.82,CHF,ES,US,sucursal,desktop,0
TXN00005089,CUST000034,2025-07-28 05:23:52.562049,214.7,CHF,US,ES,app,mobile,0
TXN00005090,CUST000076,2025-11-04 15:22:52.562049,17.24,JPY,ES,GB,cajero,mobile,0
TXN00005091,CUST000168,2024-12-14 05:17:52.562049,55.45,EUR,ES,ES,web,pos,0
TXN00005092,CUST000005,2025-10-25 01:44:52.562049,75.66,EUR,FR,DE,app,desktop,0
TXN00005093,CUST000007,2025-01-14 06:29:52.562049,141.35,CHF,ES,US,app,mobile,0
TXN00005094,CUST000134,2025-07-12 06:34:52.562049,70.97,USD,GB,DE,app,atm,0
TXN00005095,CUST000046,2025-07-05 01:35:52.632802,194.11,EUR,US,DE,app,atm,1
TXN00005096,CUST000144,2024-12-22 04:23:52.562049,110.58,CHF,FR,DE,web,tablet,0
TXN00005097,CUST000025,2025-05-25 07:58:52.562049,61.51,USD,GB,US,sucursal,mobile,0
TXN00005098,CUST000022,2025-09-02 09:09:52.562049,635.14,CHF,FR,DE,cajero,desktop,0
TXN00005099,CUST000175,2025-09-27 06:47:52.562049,202.57,USD,US,FR,app,atm,0
TXN00005100,CUST000008,2025-07-18 10:49:52.562049,66.3,USD,DE,FR,sucursal,pos,0
TXN00005101,CUST000064,2025-04-05 10:22:52.562049,253.52,CHF,GB,US,cajero,tablet,0
TXN00005102,CUST000051,2025-03-09 16:39:52.562049,51.26,JPY,GB,GB,web,desktop,0
TXN00005103,CUST000059,2025-02-21 03:53:52.562049,46.09,USD,FR,FR,sucursal,tablet,0
TXN00005104,CUST000075,2025-05-29 02:39:52.562049,59.26,EUR,US,DE,cajero,tablet,0
TXN00005105,CUST000054,2025-08-24 12:05:52.562049,100.14,EUR,ES,ES,web,tablet,0
TXN00005106,CUST000073,2024-11-15 01:44:52.562049,71.63,JPY,DE,ES,sucursal,atm,0
TXN00005107,CUST000165,2025-09-13 06:12:52.562049,55.44,JPY,ES,US,cajero,atm,0
TXN00005108,CUST000026,2025-04-11 13:25:52.562049,148.75,USD,GB,FR,web,desktop,0
TXN00005109,CUST000008,2025-05-17 11:23:52.562049,43.56,USD,GB,US,sucursal,desktop,0
TXN00005110,CUST000047,2025-08-10 11:47:52.562049,338.04,JPY,DE,ES,app,desktop,0
TXN00005111,CUST000182,2025-06-05 09:30:52.562049,62.13,GBP,US,GB,web,desktop,0
TXN00005112,CUST000065,2025-03-03 15:55:52.562049,132.85,USD,DE,US,app,tablet,0
TXN00005113,CUST000163,2025-10-03 12:08:52.562049,104.88,USD,DE,DE,app,pos,0
TXN00005114,CUST000102,2025-09-10 08:00:52.562049,1184.11,GBP,ES,FR,sucursal,atm,0
TXN00005115,CUST000148,2025-05-02 11:37:52.562049,32.6,CHF,ES,GB,web,desktop,0
TXN00005116,CUST000108,2025-02-24 04:33:52.562049,532.96,EUR,GB,DE,sucursal,atm,0
TXN00005117,CUST000072,2025-05-19 17:00:52.562049,349.46,JPY,GB,GB,app,tablet,0
TXN00005118,CUST000068,2025-08-13 05:26:52.562049,137.77,GBP,FR,FR,web,desktop,0
TXN00005119,CUST000161,2025-05-13 09:00:52.562049,198.09,GBP,ES,DE,web,atm,0
TXN00005120,CUST000034,2025-01-29 01:57:52.562049,194.25,EUR,GB,GB,cajero,pos,0
TXN00005121,CUST000106,2025-05-31 08:10:52.562049,16.06,EUR,FR,DE,sucursal,desktop,0
TXN00005122,CUST000173,2025-07-18 07:07:52.562049,46.82,EUR,FR,US,sucursal,pos,0
TXN00005123,CUST000174,2025-08-30 17:12:52.562049,38.01,JPY,DE,ES,cajero,desktop,0
TXN00005124,CUST000056,2025-08-14 17:08:52.562049,74.09,EUR,US,DE,cajero,pos,0
TXN00005125,CUST000155,2025-06-20 13:47:52.562049,306.28,JPY,US,GB,cajero,tablet,0
TXN00005126,CUST000048,2024-12-18 12:57:52.562049,514.62,CHF,GB,FR,sucursal,tablet,0
TXN00005127,CUST000141,2025-01-18 17:07:52.562049,57.97,CHF,ES,US,sucursal,desktop,0
TXN00005128,CUST000164,2025-10-29 11:03:52.562049,66.53,JPY,US,GB,app,mobile,0
TXN00005129,CUST000072,2025-03-07 13:04:52.562049,21.19,CHF,US,GB,cajero,tablet,0
TXN00005130,CUST000060,2025-05-03 13:32:52.562049,111.62,JPY,FR,ES,app,mobile,0
TXN00005131,CUST000035,2024-12-18 16:20:52.562049,10.69,GBP,FR,GB,sucursal,tablet,0
TXN00005132,CUST000033,2025-09-25 06:16:52.562049,791.95,JPY,DE,DE,web,desktop,0
TXN00005133,CUST000185,2025-09-27 05:40:52.562049,1920.01,CHF,DE,US,cajero,desktop,0
TXN00005134,CUST000113,2025-06-02 03:56:52.562049,161.1,CHF,US,DE,sucursal,pos,0
TXN00005135,CUST000112,2025-03-29 02:20:52.562049,690.86,JPY,US,FR,app,mobile,0
TXN00005136,CUST000091,2025-02-04 07:12:52.562049,308.78,USD,ES,GB,sucursal,desktop,0
TXN00005137,CUST000043,2025-08-21 05:11:52.562049,39.63,JPY,GB,DE,app,desktop,0
TXN00005138,CUST000027,2025-08-05 13:03:52.562049,41.61,JPY,ES,GB,app,tablet,0
TXN00005139,CUST000034,2025-03-15 07:13:52.562049,54.54,GBP,ES,US,app,tablet,0
TXN00005140,CUST000016,2025-06-14 06:35:52.562049,231.14,CHF,DE,FR,app,atm,0
TXN00005141,CUST000090,2025-10-02 09:13:52.562049,78.43,CHF,US,DE,web,tablet,0
TXN00005142,CUST000065,2024-12-08 06:03:52.562049,244.47,CHF,GB,DE,app,mobile,0
TXN00005143,CUST000000,2025-06-27 13:31:52.562049,248.05,GBP,US,DE,app,desktop,0
TXN00005144,CUST000063,2025-03-05 10:04:52.562049,293.5,USD,US,DE,web,tablet,0
TXN00005145,CUST000017,2024-12-03 11:25:52.562049,76.87,USD,ES,US,cajero,tablet,0
TXN00005146,CUST000141,2025-03-22 09:17:52.562049,174.39,GBP,FR,FR,sucursal,desktop,0
TXN00005147,CUST000079,2024-12-14 10:16:52.562049,476.81,USD,GB,DE,app,atm,0
TXN00005148,CUST000034,2025-02-07 02:04:52.562049,187.75,GBP,GB,DE,app,mobile,0
TXN00005149,CUST000130,2024-12-29 13:22:52.562049,30.94,JPY,DE,US,sucursal,atm,0
TXN00005150,CUST000051,2025-04-07 17:06:52.562049,446.63,CHF,US,DE,sucursal,tablet,0
TXN00005151,CUST000082,2025-02-17 09:37:52.562049,57.33,CHF,ES,US,sucursal,pos,0
TXN00005152,CUST000160,2025-01-22 01:56:52.562049,574.47,EUR,GB,GB,web,mobile,0
TXN00005153,CUST000068,2025-08-31 14:58:52.632802,129800.07,GBP,US,DE,app,tablet,1
TXN00005154,CUST000078,2025-05-14 08:04:52.562049,304.83,EUR,US,GB,app,desktop,0
TXN00005155,CUST000077,2025-01-19 02:20:52.562049,62.76,EUR,ES,FR,web,mobile,0
TXN00005156,CUST000006,2025-09-02 17:19:52.562049,649.29,USD,ES,ES,web,tablet,0
TXN00005157,CUST000128,2025-04-10 07:54:52.562049,254.36,EUR,DE,US,sucursal,mobile,0
TXN00005158,CUST000061,2025-02-21 14:40:52.562049,186.93,USD,US,FR,web,mobile,0
TXN00005159,CUST000068,2025-05-14 13:50:52.562049,22.43,EUR,GB,ES,sucursal,mobile,0
TXN00005160,CUST000049,2025-10-24 03:00:52.562049,131.68,USD,GB,FR,app,mobile,0
TXN00005161,CUST000032,2024-12-16 05:08:52.562049,89.91,JPY,ES,FR,cajero,pos,0
TXN00005162,CUST000072,2025-10-02 04:34:52.562049,355.12,GBP,FR,FR,cajero,pos,0
TXN00005163,CUST000025,2025-01-09 04:16:52.562049,109.56,GBP,US,ES,web,tablet,0
TXN00005164,CUST000138,2025-05-15 00:57:52.562049,58.9,USD,US,DE,web,desktop,0
TXN00005165,CUST000060,2025-04-07 01:30:52.632802,93.45,GBP,GB,US,sucursal,desktop,1
TXN00005166,CUST000170,2025-02-22 12:40:52.562049,71.16,USD,FR,GB,app,desktop,0
TXN00005167,CUST000112,2025-04-22 09:55:52.562049,336.95,JPY,FR,FR,cajero,tablet,0
TXN00005168,CUST000061,2025-06-05 07:32:52.562049,313.13,EUR,FR,DE,app,tablet,0
TXN00005169,CUST000025,2025-02-18 12:30:52.562049,316.55,USD,DE,FR,web,desktop,0
TXN00005170,CUST000081,2025-06-29 04:34:52.562049,23.48,USD,FR,GB,cajero,desktop,0
TXN00005171,CUST000014,2025-02-03 00:38:52.562049,339.28,EUR,US,DE,app,desktop,0
TXN00005172,CUST000154,2025-06-23 01:51:52.562049,77.13,GBP,GB,FR,web,pos,0
TXN00005173,CUST000163,2025-06-26 10:59:52.562049,283.13,GBP,GB,FR,sucursal,pos,0
TXN00005174,CUST000025,2024-11-27 05:32:52.562049,177.94,EUR,DE,DE,app,tablet,0
TXN00005175,CUST000157,2025-02-08 14:07:52.562049,940.71,JPY,US,US,cajero,atm,0
TXN00005176,CUST000172,2025-09-13 10:43:52.562049,261.07,EUR,US,FR,web,desktop,0
TXN00005177,CUST000162,2025-10-20 01:23:52.562049,115.58,JPY,GB,US,web,desktop,0
TXN00005178,CUST000070,2025-03-10 01:30:52.562049,133.3,CHF,FR,FR,sucursal,tablet,0
TXN00005179,CUST000067,2025-09-04 11:54:52.562049,121.47,USD,FR,US,cajero,pos,0
TXN00005180,CUST000099,2025-09-07 08:06:52.562049,239.76,EUR,DE,ES,sucursal,mobile,0
TXN00005181,CUST000024,2025-02-26 14:43:52.562049,172.1,EUR,FR,ES,web,tablet,0
TXN00005182,CUST000062,2025-02-20 11:42:52.562049,53.69,CHF,US,US,cajero,pos,0
TXN00005183,CUST000094,2025-05-28 03:40:52.632802,395.15,JPY,GB,FR,cajero,desktop,1
TXN00005184,CUST000011,2025-10-20 08:30:52.562049,187.18,CHF,ES,ES,web,tablet,0
TXN00005185,CUST000189,2025-03-15 03:39:52.562049,123.1,CHF,US,ES,web,pos,0
TXN00005186,CUST000103,2025-04-28 12:31:52.562049,395.9,EUR,DE,FR,sucursal,mobile,0
TXN00005187,CUST000008,2025-09-22 00:26:52.632802,190857.14,CHF,US,YE,cajero,mobile,1
TXN00005188,CUST000134,2025-04-30 05:32:52.562049,135.37,USD,DE,ES,cajero,atm,0
TXN00005189,CUST000142,2025-08-01 05:54:52.562049,579.48,USD,FR,GB,cajero,atm,0
TXN00005190,CUST000187,2024-12-13 16:26:52.562049,36.97,CHF,GB,ES,sucursal,desktop,0
TXN00005191,CUST000034,2025-10-29 01:01:52.562049,95.04,EUR,US,GB,web,desktop,0
TXN00005192,CUST000091,2025-05-23 07:04:52.562049,532.95,GBP,ES,FR,cajero,mobile,0
TXN00005193,CUST000180,2025-09-05 04:09:52.562049,41.08,EUR,FR,US,sucursal,tablet,0
TXN00005194,CUST000166,2025-01-31 06:14:52.562049,37.62,GBP,US,ES,app,desktop,0
TXN00005195,CUST000114,2025-08-11 11:09:52.562049,163.66,JPY,US,US,app,mobile,0
TXN00005196,CUST000079,2025-02-22 01:55:52.562049,634.77,CHF,FR,GB,sucursal,mobile,0
TXN00005197,CUST000002,2025-05-18 13:28:52.562049,182.97,USD,US,FR,cajero,tablet,0
TXN00005198,CUST000039,2025-05-18 04:41:52.562049,148.16,JPY,US,DE,web,atm,0
TXN00005199,CUST000108,2024-12-27 09:22:52.562049,221.41,USD,FR,GB,sucursal,desktop,0
TXN00005200,CUST000022,2024-11-14 12:22:52.562049,52.5,JPY,FR,GB,app,pos,0
TXN00005201,CUST000098,2024-12-02 06:31:52.562049,106.75,JPY,DE,GB,sucursal,atm,0
TXN00005202,CUST000036,2025-09-28 01:18:52.632802,129321.76,GBP,GB,YE,web,pos,1
TXN00005203,CUST000044,2025-01-17 02:52:52.562049,174.75,EUR,DE,FR,cajero,desktop,0
TXN00005204,CUST000027,2025-07-16 05:25:52.562049,550.21,USD,DE,GB,sucursal,tablet,0
TXN00005205,CUST000114,2025-09-23 09:31:52.562049,58.71,JPY,GB,GB,app,atm,0
TXN00005206,CUST000103,2025-05-18 01:00:52.562049,539.56,USD,FR,US,web,tablet,0
TXN00005207,CUST000011,2025-04-04 03:39:52.562049,361.1,USD,FR,FR,sucursal,atm,0
TXN00005208,CUST000107,2024-11-21 14:21:52.562049,32.55,EUR,DE,ES,cajero,mobile,0
TXN00005209,CUST000105,2025-08-14 15:38:52.562049,151.17,GBP,ES,ES,sucursal,tablet,0
TXN00005210,CUST000130,2025-07-23 11:40:52.562049,511.98,JPY,ES,US,app,atm,0
TXN00005211,CUST000100,2024-12-06 13:56:52.562049,582.94,EUR,FR,FR,app,desktop,0
TXN00005212,CUST000115,2025-03-24 01:16:52.562049,562.59,EUR,ES,GB,sucursal,tablet,0
TXN00005213,CUST000185,2025-02-27 08:08:52.562049,529.91,EUR,GB,ES,web,tablet,0
TXN00005214,CUST000070,2025-04-25 03:35:52.562049,2500.44,CHF,DE,US,sucursal,mobile,0
TXN00005215,CUST000003,2025-03-01 00:15:52.632802,52081.18,JPY,GB,SY,web,pos,1
TXN00005216,CUST000094,2025-07-14 12:45:52.562049,63.63,JPY,GB,ES,web,mobile,0
TXN00005217,CUST000022,2025-04-21 04:34:52.632802,263.08,CHF,GB,US,web,tablet,1
TXN00005218,CUST000138,2025-10-03 08:08:52.562049,261.94,USD,DE,FR,cajero,tablet,0
TXN00005219,CUST000090,2024-12-25 16:48:52.562049,180.89,EUR,DE,DE,sucursal,atm,0
TXN00005220,CUST000158,2024-11-24 10:39:52.562049,44.43,CHF,FR,DE,web,pos,0
TXN00005221,CUST000114,2025-01-07 09:29:52.562049,126.42,EUR,DE,US,app,pos,0
TXN00005222,CUST000090,2024-12-03 15:34:52.562049,54.22,USD,FR,FR,web,atm,0
TXN00005223,CUST000041,2025-08-20 05:48:52.562049,139.49,GBP,FR,ES,sucursal,mobile,0
TXN00005224,CUST000058,2025-03-09 09:38:52.562049,317.28,CHF,US,ES,web,desktop,0
TXN00005225,CUST000173,2025-07-28 05:21:52.562049,302.3,GBP,GB,FR,web,desktop,0
TXN00005226,CUST000026,2024-11-19 07:30:52.562049,100.67,USD,GB,US,cajero,atm,0
TXN00005227,CUST000150,2025-08-14 01:35:52.562049,60.06,GBP,GB,US,cajero,mobile,0
TXN00005228,CUST000138,2025-05-27 01:32:52.562049,144.84,JPY,FR,FR,sucursal,mobile,0
TXN00005229,CUST000084,2025-05-03 13:02:52.562049,394.6,USD,FR,US,sucursal,tablet,0
TXN00005230,CUST000061,2025-08-20 06:51:52.562049,942.9,CHF,DE,DE,sucursal,atm,0
TXN00005231,CUST000111,2025-04-07 04:39:52.562049,83.95,USD,FR,DE,cajero,tablet,0
TXN00005232,CUST000023,2025-07-13 05:54:52.562049,10.98,CHF,US,ES,web,pos,0
TXN00005233,CUST000093,2025-04-24 06:30:52.562049,132.97,USD,GB,DE,app,tablet,0
TXN00005234,CUST000120,2025-05-13 04:14:52.562049,12.26,CHF,FR,FR,cajero,desktop,0
TXN00005235,CUST000047,2025-05-08 04:32:52.562049,508.2,JPY,US,GB,cajero,mobile,0
TXN00005236,CUST000065,2025-07-17 13:25:52.562049,130.51,CHF,US,US,cajero,desktop,0
TXN00005237,CUST000012,2024-11-30 06:35:52.562049,36.8,JPY,FR,GB,web,tablet,0
TXN00005238,CUST000044,2025-07-04 06:47:52.562049,275.66,EUR,DE,US,web,mobile,0
TXN00005239,CUST000149,2025-08-10 06:27:52.562049,101.05,CHF,US,DE,web,desktop,0
