transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,tipo,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly,pred_isolation_forest,score_isolation_forest,pred_lof,score_lof,pred_random_forest,score_random_forest,pred_logistic_regression,score_logistic_regression,pred_decision_tree,score_decision_tree
TXN00004909,CUST000017,2025-01-21 08:19:57.003505,4457.81,EUR,FR,GB,cajero,tablet,0,Normal,8,1,21,1,15977.346615384617,23735.85855892997,1012.73,95316.24,65,9,4,-0.4853220955247638,1,3,6,1,4,0.0,0,0,0.5185905660950019,0,0.998803112583013,0,0.055388493677681595,0,0.034496866790799066,0,0.0
TXN00006573,CUST000148,2025-10-05 09:52:57.003505,4865.34,EUR,ES,ES,app,mobile,0,Normal,9,6,5,10,4870.1898,2933.4540342801783,1010.54,12132.54,50,6,4,-0.0016532728795720668,1,2,4,0,2,0.0,0,0,0.44787825619695226,0,0.9997638280084697,0,0.0,0,0.017166968901726906,0,0.0
TXN00002645,CUST000079,2025-10-08 20:39:57.003505,7810.99,EUR,FR,FR,cajero,pos,0,Normal,20,2,8,10,8145.75744680851,6052.306858239896,540.85,22648.11,47,6,4,-0.05531237172772065,1,3,5,1,3,0.0,0,0,0.4407052014157922,0,0.9904742714671848,0,0.0,0,0.016863929277515684,0,0.0
TXN00002566,CUST000153,2025-02-23 02:14:57.003505,354.9,EUR,ES,FR,web,pos,0,Normal,2,6,23,2,824.5297916666667,674.6234349951362,103.35,2648.6,48,5,4,-0.696136194814988,1,2,5,3,3,0.0,0,0,0.44754247263452024,0,0.9987938780931209,0,0.0,0,0.01004599206719994,0,0.0
TXN00008926,CUST000177,2025-09-16 03:01:57.003505,902.36,EUR,FR,ES,app,atm,0,Normal,3,1,16,9,882.1804000000001,714.9039851529658,108.09,2740.13,50,5,4,0.028227007249729014,1,3,4,0,0,0.0,0,0,0.44054623583104346,0,0.9949059608181672,0,0.0,0,0.01963344803735586,0,0.0
TXN00006240,CUST000090,2025-09-14 03:02:57.003505,11029.87,CHF,GB,US,cajero,desktop,0,Normal,3,6,14,9,7876.1302173913045,6513.608792365749,504.72,24011.29,46,6,4,0.48417703344739527,0,4,14,1,1,0.0,0,0,0.5445026070006793,0,1.0696986714399557,0,0.0095,0,0.11720103017103643,0,0.0
TXN00000854,CUST000017,2025-12-11 09:27:57.003505,2229.72,EUR,FR,DE,app,desktop,0,Normal,9,3,11,12,15977.346615384617,23735.85855892997,1012.73,95316.24,65,9,4,-0.5791923043640339,1,3,3,0,1,0.0,0,0,0.5223485235456324,0,1.0056477249388425,0,0.15890350459243996,0,0.021494876362386273,0,0.0
TXN00007390,CUST000035,2025-06-24 13:32:57.107482,23718.83,EUR,DE,RU,web,mobile,1,Fraude,13,1,24,6,6047.965897435898,17026.815534224974,102.61,89843.04,39,8,4,1.037825544418845,1,1,12,3,2,1.0,1,1,0.5621901354879927,1,1.2376746268629089,1,0.8526921861879414,1,0.9998055431069264,1,1.0
TXN00003431,CUST000123,2025-04-24 22:30:57.003505,1504.04,EUR,FR,ES,web,pos,0,Normal,22,3,24,4,860.7267272727273,600.9941789822697,130.73,2418.83,55,5,4,1.0704151456945081,1,3,4,3,3,0.0,0,0,0.45543852864117174,0,1.0318192565177657,0,0.0,0,0.005061423997493271,0,0.0
TXN00006782,CUST000125,2025-03-06 19:38:57.003505,5046.37,USD,US,GB,sucursal,pos,0,Normal,19,3,6,3,8174.718545454546,5978.903488843214,693.97,24865.54,55,6,4,-0.5232311494522186,3,6,6,2,3,0.0,0,0,0.5129354944664171,0,1.008975812504183,0,0.0,0,0.010200156692974343,0,0.0
TXN00008435,CUST000108,2025-04-20 22:03:57.003505,156.93,EUR,ES,FR,web,atm,0,Normal,22,6,20,4,161.04898305084745,113.9917943612899,19.95,497.52,59,3,4,-0.036134030855401365,1,2,5,3,0,0.0,0,0,0.48757186376152645,0,1.0098045476165978,0,0.0,0,0.005087278180797503,0,0.0
TXN00004662,CUST000125,2025-02-18 02:38:57.003505,7804.07,CHF,US,ES,app,atm,0,Normal,2,1,18,2,8174.718545454546,5978.903488843214,693.97,24865.54,55,6,4,-0.061992729282918387,0,6,4,0,0,0.0,0,0,0.5415501250479038,0,1.1449475421157957,0,0.0,0,0.006098882215589063,0,0.0
TXN00001596,CUST000100,2025-12-22 19:24:57.003505,2334.58,USD,GB,IT,sucursal,tablet,0,Normal,19,0,22,12,5226.1033333333335,3597.2253919944915,1045.25,14117.6,48,6,4,-0.8038204497734572,3,4,8,2,4,0.0,0,0,0.5202163708125683,0,1.050280128041315,0,0.0,0,0.019036900478462914,0,0.0
TXN00003405,CUST000153,2025-10-23 23:21:57.003505,406.52,EUR,ES,DE,sucursal,atm,0,Normal,23,3,23,10,824.5297916666667,674.6234349951362,103.35,2648.6,48,5,4,-0.6196194341367062,1,2,3,2,0,0.0,0,0,0.44809546283201135,0,0.9982000385388172,0,0.0,0,0.01293253049668862,0,0.0
TXN00001620,CUST000020,2025-11-09 02:45:57.003505,154.47,EUR,IT,FR,web,tablet,0,Normal,2,6,9,11,3059.5745588235295,12108.493253395596,10.07,69036.33,68,7,4,-0.2399228787420702,1,5,5,3,4,0.0,0,0,0.5037639161570611,0,1.0595200085889713,0,0.0,0,0.31955414708962204,0,0.0
TXN00002976,CUST000109,2025-08-23 20:44:57.003505,1294.04,EUR,CH,DE,sucursal,pos,0,Normal,20,5,23,8,7309.252040816326,6747.518800021043,807.42,24185.66,49,6,4,-0.8914702156748487,1,0,3,2,3,0.0,0,0,0.4793788917967727,0,1.0267519644258805,0,0.0,0,0.002143886054828866,0,0.0
TXN00003932,CUST000031,2025-04-26 21:00:57.107482,26705.84,EUR,ES,CN,app,mobile,1,Fraude,21,5,26,4,11309.0796,15599.351809179214,650.1,79046.03,50,9,4,0.9870128315173318,1,2,2,0,2,1.0,1,0,0.5455049073991772,0,1.1274743042373916,1,0.9038265978844069,1,0.9781609736653704,1,1.0
TXN00002254,CUST000028,2025-10-16 03:31:57.003505,150.2,EUR,ES,ES,cajero,atm,0,Normal,3,3,16,10,4253.581489361702,17241.301652205857,19.11,90310.44,47,6,4,-0.2379971983495061,1,2,4,1,0,0.0,0,0,0.444322852758982,0,1.0381924553045445,0,0.008085106382978723,1,0.6975481640503125,0,0.0
TXN00003328,CUST000178,2025-11-15 03:40:57.003505,97.42,EUR,ES,IT,web,desktop,0,Normal,3,5,15,11,161.7709523809524,128.74485480241623,12.77,487.7,42,3,4,-0.4998331931779187,1,2,8,3,1,0.0,0,0,0.46317265430824367,0,1.0593381815964849,0,0.0,0,0.017784021235692227,0,0.0
TXN00002234,CUST000072,2025-12-11 20:04:57.003505,3998.31,CHF,GB,FR,cajero,pos,0,Normal,20,3,11,12,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,-0.43122354595101114,0,4,5,1,3,0.0,0,0,0.4683595844596572,0,1.0992680196249907,0,0.0,0,0.008800250762380883,0,0.0
TXN00006924,CUST000072,2025-07-21 03:57:57.003505,2739.0,EUR,GB,IT,cajero,pos,0,Normal,3,0,21,7,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,-0.7772449063197138,1,4,8,1,3,0.0,0,0,0.4459682037432452,0,1.035031331570572,0,0.0,0,0.009127098231989018,0,0.0
TXN00002245,CUST000014,2025-10-24 03:53:57.003505,617.19,EUR,IT,FR,web,tablet,0,Normal,3,4,24,10,6809.598301886793,18922.663397876047,109.06,89409.3,53,9,4,-0.327248240448784,1,5,5,3,4,0.0,0,0,0.49312170201605293,0,1.0393631855757877,0,0.008085106382978723,1,0.5038310837242532,0,0.0
TXN00000428,CUST000122,2025-03-26 08:00:57.003505,1243.03,CHF,GB,ES,web,mobile,0,Normal,8,2,26,3,879.8508333333334,604.8507573398664,120.9,2731.71,48,5,4,0.6004442610991912,0,4,4,3,2,0.0,0,0,0.4839891877385059,0,1.0790111312765402,0,0.0,0,0.004365048960292452,0,0.0
TXN00004640,CUST000067,2025-02-22 23:10:57.003505,15672.78,EUR,DE,CH,web,mobile,0,Normal,23,5,22,2,8442.174444444445,6077.338718064163,531.49,24134.52,54,6,4,1.18976510768993,1,1,1,3,2,0.0,0,0,0.5182501552548202,0,1.089062220951196,0,0.0,0,0.019462673997947013,0,0.0
TXN00002677,CUST000160,2025-10-24 20:05:57.003505,236.64,EUR,DE,FR,web,atm,0,Normal,20,4,24,10,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,-1.0479643906035978,1,1,5,3,0,0.0,0,0,0.46324504178345793,0,1.0495435785501757,0,0.0,0,0.012424439491902292,0,0.0
TXN00000004,CUST000040,2025-01-19 06:41:57.003505,154.15,EUR,IT,ES,sucursal,mobile,0,Normal,6,6,19,1,3874.694230769231,15635.620503928736,12.24,90189.11,78,9,4,-0.23795309112269789,1,5,4,2,2,0.0,0,0,0.5146794267469349,0,1.047365017757545,0,0.008636363636363636,1,0.5269636957216947,0,0.0
TXN00006839,CUST000079,2025-10-15 23:52:57.003505,6586.18,EUR,FR,US,cajero,desktop,0,Normal,23,2,15,10,8145.75744680851,6052.306858239896,540.85,22648.11,47,6,4,-0.25768314183005187,1,3,14,1,1,0.0,0,0,0.47814475603386425,0,1.0023486747308823,0,0.0,0,0.04008894234360967,0,0.0
TXN00008589,CUST000067,2025-02-04 02:10:57.003505,7571.19,EUR,DE,US,web,atm,0,Normal,2,1,4,2,8442.174444444445,6077.338718064163,531.49,24134.52,54,6,4,-0.14331675174073008,1,1,14,3,0,0.0,0,0,0.5218104437029416,0,1.0524633891114932,0,0.0,0,0.02711105921327343,0,0.0
TXN00001588,CUST000185,2025-04-03 20:37:57.003505,1950.91,GBP,GB,FR,cajero,atm,0,Normal,20,3,3,4,845.7542857142857,659.7552020194057,107.93,2962.75,49,5,4,1.6750996570059757,2,4,5,1,0,0.0,0,0,0.5061884945992997,0,1.1346501895842158,0,0.0,0,0.02298050279334128,0,0.0
TXN00007243,CUST000161,2025-08-26 03:33:57.003505,113.41,EUR,ES,ES,web,desktop,0,Normal,3,1,26,8,139.16267857142856,120.75959945266268,10.61,487.09,56,3,4,-0.21325574509103742,1,2,4,3,1,0.0,0,0,0.45165512178150524,0,0.9941403510982733,0,0.0,0,0.0045191912401283734,0,0.0
TXN00000851,CUST000012,2026-01-13 00:03:57.003505,3673.95,EUR,IT,ES,cajero,atm,0,Normal,0,1,13,1,11848.529666666667,20090.907636760738,1017.21,83759.47,60,12,4,-0.4068795603491101,1,5,4,1,0,0.0,0,0,0.5349518754409855,0,1.0526109638187895,0,0.0061290322580645155,0,0.25038973676720294,0,0.0
TXN00009026,CUST000037,2025-10-25 00:02:57.003505,152.11,EUR,ES,IT,cajero,atm,0,Normal,0,5,25,10,3344.5771604938273,14448.411660449672,10.52,94457.02,81,9,4,-0.2209562708551393,1,2,8,1,0,0.0,0,0,0.5266066770765812,0,1.1328433050316244,0,0.01569004524886878,1,0.6763425862756669,0,0.0
TXN00004437,CUST000058,2025-06-14 03:28:57.003505,5332.03,EUR,FR,US,cajero,tablet,0,Normal,3,5,14,6,5591.0198,3793.973079900562,1030.04,14421.18,50,6,4,-0.06826347854279577,1,3,14,1,4,0.0,0,0,0.46931271411765557,0,1.0078406816571088,0,0.0,0,0.044818992390769676,0,0.0
TXN00008281,CUST000066,2025-04-29 03:55:57.003505,908.29,EUR,DE,GB,cajero,desktop,0,Normal,3,1,29,4,951.3685964912281,717.5452787914169,125.37,2987.52,57,5,4,-0.06003606699740351,1,1,6,1,1,0.0,0,0,0.457688418098841,0,1.0024102477413879,0,0.0,0,0.011215029172323095,0,0.0
TXN00006183,CUST000023,2025-05-24 18:25:57.003505,10859.68,EUR,FR,ES,app,atm,0,Normal,18,5,24,5,15815.222833333333,23024.490626082472,808.61,96461.99,60,12,4,-0.21522920587456532,1,3,4,0,0,0.0,0,0,0.5345191775847451,0,1.0191845276535798,0,0.15781868753077372,0,0.38709913029515897,0,0.0
TXN00003627,CUST000140,2025-03-28 06:08:57.003505,501.98,EUR,DE,ES,web,mobile,0,Normal,6,4,28,3,680.5558695652173,567.6112813520499,132.76,2321.13,46,5,4,-0.3146094433240301,1,1,4,3,2,0.0,0,0,0.4411847383693999,0,0.9837925273526498,0,0.0,0,0.007760757733873611,0,0.0
TXN00002831,CUST000168,2025-02-18 05:35:57.003505,1954.4,EUR,IT,ES,sucursal,tablet,0,Normal,5,1,18,2,805.7724074074074,573.1593417914204,118.62,2763.92,54,5,4,2.0040283858909236,1,5,4,2,4,0.0,0,0,0.4857260903067284,0,1.0227724860353642,0,0.0,0,0.005005398569016244,0,0.0
TXN00007535,CUST000068,2025-01-22 03:01:57.003505,762.6,EUR,ES,IT,web,pos,0,Normal,3,2,22,1,759.856590909091,491.71454812415806,146.29,2320.43,44,5,4,0.005579271745763066,1,2,8,3,3,0.0,0,0,0.4590394122572494,0,1.0092565274794805,0,0.0,0,0.014837524665378339,0,0.0
TXN00004090,CUST000167,2025-11-21 22:26:57.003505,12186.62,EUR,US,IT,web,desktop,0,Normal,22,4,21,11,5069.928793103448,3997.779061335983,1022.26,14648.94,58,6,4,1.7801612084931293,1,6,8,3,1,0.0,0,0,0.5224359082551512,0,1.083844080883042,0,0.0,0,0.07708769000002151,0,0.0
TXN00008414,CUST000119,2025-09-06 09:18:57.003505,12199.29,CHF,US,ES,cajero,mobile,0,Normal,9,5,6,9,5182.4826530612245,3810.198553881289,1035.0,14102.78,49,6,4,1.8415857456954479,0,6,4,1,2,0.0,0,0,0.5356105919742108,0,1.069615955896976,0,0.006333333333333334,0,0.06179253396968827,0,0.0
TXN00009369,CUST000127,2025-07-14 03:35:57.003505,2422.16,EUR,FR,DE,sucursal,pos,0,Normal,3,0,14,7,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-0.8079295779918501,1,3,3,2,3,0.0,0,0,0.4469140565879898,0,1.0418439411947462,0,0.0,0,0.0034659707880093766,0,0.0
TXN00007754,CUST000038,2025-01-18 19:39:57.003505,724.51,EUR,ES,ES,app,pos,0,Normal,19,5,18,1,7141.748709677419,18776.16760796677,143.24,94991.86,62,10,4,-0.341775746964082,1,2,4,0,3,0.0,0,0,0.4896877943183626,0,1.015375998157014,0,0.059692728306276754,1,0.5815461652691049,0,0.0
TXN00009953,CUST000042,2025-05-01 21:14:57.003505,2755.15,EUR,ES,DE,cajero,pos,0,Normal,21,3,1,5,10704.279047619048,15707.05132958625,1001.04,76105.74,63,9,4,-0.5060866537145489,1,2,3,1,3,0.0,0,0,0.476641774272885,0,0.9750564798089606,0,0.01705128205128205,0,0.04593652004933313,0,0.0
TXN00007230,CUST000076,2025-12-28 01:58:57.003505,45.35,EUR,ES,IT,cajero,atm,0,Normal,1,6,28,12,157.1376595744681,106.39921381723207,16.86,457.19,47,3,4,-1.0506436515202868,1,2,8,1,0,0.0,0,0,0.5025217275349765,0,1.04630000999513,0,0.0,0,0.020433945256592742,0,0.0
TXN00000783,CUST000185,2025-05-01 06:44:57.003505,1270.12,USD,GB,ES,app,pos,0,Normal,6,3,1,5,845.7542857142857,659.7552020194057,107.93,2962.75,49,5,4,0.6432169270413954,3,4,4,0,3,0.0,0,0,0.4980091199562324,0,1.034569831056826,0,0.0,0,0.04161907343783099,0,0.0
TXN00002950,CUST000102,2025-08-02 21:19:57.003505,838.24,EUR,FR,GB,cajero,pos,0,Normal,21,5,2,8,5521.343448275862,4623.42696228088,838.24,21094.3,58,6,4,-1.0129074138012628,1,3,6,1,3,0.0,0,0,0.4486711508345538,0,1.0160641440828868,0,0.0,0,0.009594402669562036,0,0.0
TXN00007341,CUST000030,2025-02-21 18:57:57.003505,573.53,EUR,GB,GB,app,tablet,0,Normal,18,4,21,2,5147.489833333334,15805.705911525396,117.06,96740.03,60,7,4,-0.2893866214294581,1,4,6,0,4,0.0,0,0,0.4754819956439238,0,1.031355212484009,0,0.028131828488971344,0,0.4757544453566577,0,0.0
TXN00001067,CUST000187,2025-01-22 07:24:57.003505,2601.22,EUR,GB,GB,cajero,pos,0,Normal,7,2,22,1,4876.589272727273,3027.9590817394396,1272.52,14739.26,55,6,4,-0.7514531110072706,1,4,6,1,3,0.0,0,0,0.4427796950265089,0,0.9981786517464648,0,0.0,0,0.006209298471359205,0,0.0
TXN00007662,CUST000142,2025-06-04 17:07:57.003505,14304.38,EUR,DE,CH,cajero,tablet,0,Normal,17,2,4,6,6533.238913043478,5298.543436216841,666.85,19029.58,46,6,4,1.4666561063503254,1,1,1,1,4,0.0,0,0,0.5096442760574477,0,1.0886536047540756,0,0.0,0,0.10054171837250478,0,0.0
TXN00000163,CUST000015,2025-04-13 07:49:57.003505,2955.24,EUR,FR,DE,app,tablet,0,Normal,7,6,13,4,16429.753191489363,24433.972081401258,1004.49,91371.5,47,12,4,-0.5514663414547517,1,3,3,0,4,0.0,0,1,0.5626499508296857,0,1.0679890575777038,0,0.08741975262916395,0,0.06398951794633993,0,0.0
TXN00002372,CUST000148,2025-03-25 23:48:57.003505,4429.71,EUR,ES,ES,cajero,mobile,0,Normal,23,1,25,3,4870.1898,2933.4540342801783,1010.54,12132.54,50,6,4,-0.15015738944685023,1,2,4,1,2,0.0,0,0,0.44340250538441867,0,0.970368810867534,0,0.0,0,0.007354679291059459,0,0.0
TXN00007016,CUST000165,2025-03-06 05:06:57.003505,753.51,EUR,FR,ES,cajero,desktop,0,Normal,5,3,6,3,796.1411538461538,546.07482260668,145.49,2657.6,52,5,4,-0.07806833789660228,1,3,4,1,1,0.0,0,0,0.4207430056035974,0,0.9734868662428895,0,0.0,0,0.017834351982846927,0,0.0
TXN00006705,CUST000177,2025-06-18 21:45:57.003505,422.65,EUR,FR,GB,cajero,pos,0,Normal,21,2,18,6,882.1804000000001,714.9039851529658,108.09,2740.13,50,5,4,-0.6427861767463635,1,3,6,1,3,0.0,0,0,0.42508983635542563,0,0.9746005751444635,0,0.0,0,0.024771962760177957,0,0.0
TXN00006635,CUST000189,2025-05-31 04:06:57.003505,6685.43,EUR,DE,GB,web,atm,0,Normal,4,5,31,5,7299.777222222222,5820.825465841291,680.44,24792.93,54,6,4,-0.105542972508262,1,1,6,3,0,0.0,0,0,0.4928393901474076,0,1.0436587030188256,0,0.0,0,0.005326209667891297,0,0.0
TXN00003624,CUST000043,2025-07-14 17:54:57.107482,81158.31,CHF,CH,CH,cajero,desktop,1,Fraude,17,0,14,7,14802.66984375,19505.427795265667,654.06,90854.63,64,10,4,3.4019064257054565,0,0,1,1,1,1.0,1,1,0.6638602934126231,0,1.0474138976650536,1,0.8920075938958706,1,0.9999999993028681,1,1.0
TXN00005483,CUST000034,2025-12-08 20:17:57.003505,63.75,EUR,FR,ES,web,pos,0,Normal,20,0,8,12,4461.999242424243,17455.08561943105,12.03,89753.64,66,6,4,-0.2519752316354223,1,3,4,3,3,0.0,0,0,0.47453744334321474,0,1.0135689348470236,0,0.009405940594059406,1,0.5949004768062133,0,0.0
TXN00001240,CUST000052,2026-01-11 05:56:57.003505,75.63,EUR,ES,ES,app,desktop,0,Normal,5,6,11,1,177.9474,132.6302616653853,34.91,487.78,50,3,4,-0.7714483704080265,1,2,4,0,1,0.0,0,0,0.46668069899750914,0,1.013913901500961,0,0.0,0,0.014761081751666053,0,0.0
TXN00001674,CUST000047,2025-02-14 21:31:57.107482,27687.24,EUR,ES,CN,sucursal,atm,1,Fraude,21,4,14,2,14563.28859375,20712.60540698934,564.29,99973.8,64,9,4,0.6336214661429211,1,2,2,2,0,0.0,0,0,0.5549226862407972,0,1.0754142914111608,1,0.8905168900020165,1,0.976963924344057,0,0.0
TXN00004252,CUST000020,2025-04-16 23:55:57.003505,88.13,EUR,IT,IT,cajero,atm,0,Normal,23,2,16,4,3059.5745588235295,12108.493253395596,10.07,69036.33,68,7,4,-0.24540167768147722,1,5,8,1,0,0.0,0,0,0.4893582364900021,0,1.0037240693758436,0,0.0,0,0.4904495925766851,0,0.0
TXN00001900,CUST000179,2025-04-23 00:39:57.003505,4152.74,EUR,DE,ES,sucursal,mobile,0,Normal,0,2,23,4,5704.412033898305,3719.034007330203,1121.58,14726.16,59,6,4,-0.41722448098692844,1,1,4,2,2,0.0,0,0,0.43646298595693306,0,1.0029679269479286,0,0.0,0,0.003533972830249776,0,0.0
TXN00005861,CUST000171,2025-10-23 06:57:57.003505,4284.29,EUR,IT,FR,web,tablet,0,Normal,6,3,23,10,5145.970204081633,3309.986413680884,1048.73,12932.63,49,6,4,-0.2603274141125765,1,5,5,3,4,0.0,0,0,0.44371889846743345,0,1.014842190541414,0,0.0,0,0.006074144380773973,0,0.0
TXN00004654,CUST000044,2025-12-13 19:47:57.003505,182.48,EUR,ES,GB,web,pos,0,Normal,19,5,13,12,1931.648222222222,3870.370479347076,127.53,24725.19,45,7,4,-0.4519381881150988,1,2,6,3,3,0.0,0,0,0.4556801240224398,0,1.014452323412004,0,0.008260869565217389,0,0.05951350013342942,0,0.0
TXN00002222,CUST000166,2025-08-12 01:36:57.003505,3690.61,EUR,GB,GB,sucursal,tablet,0,Normal,1,1,12,8,5381.796428571428,3789.6021120618175,1121.03,14682.41,56,6,4,-0.4462701830206206,1,4,6,2,4,0.0,0,0,0.4427817931037485,0,1.0123265205156673,0,0.0,0,0.009193581246955747,0,0.0
TXN00008755,CUST000026,2025-07-21 00:07:57.003505,208.36,EUR,FR,ES,web,atm,0,Normal,0,0,21,7,7883.520307692308,20808.794176314088,16.14,93951.45,65,7,4,-0.3688421463680884,1,3,4,3,0,0.0,0,0,0.4920304976619047,0,1.0432889503394869,0,0.026465578525322032,0,0.2696427031283771,0,0.0
TXN00001928,CUST000083,2025-07-27 03:07:57.003505,154.7,EUR,ES,ES,app,tablet,0,Normal,3,6,27,7,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,-0.02806850329997859,1,2,4,0,4,0.0,0,0,0.49631369234793893,0,1.1058267190176088,0,0.0,0,0.004522978269928367,0,0.0
TXN00000270,CUST000110,2025-04-27 22:39:57.003505,366.47,EUR,ES,IT,web,atm,0,Normal,22,6,27,4,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,1.407005477850553,1,2,8,3,0,0.0,0,0,0.5322541842125059,0,1.0522286910235104,0,0.0,0,0.004011072697597106,0,0.0
TXN00007941,CUST000051,2025-12-20 05:35:57.003505,397.02,EUR,DE,DE,web,tablet,0,Normal,5,5,20,12,819.4428260869565,649.2779453436051,154.15,2996.29,46,5,4,-0.6506039955088906,1,1,3,3,4,0.0,0,0,0.46830779055606087,0,1.0131135534202753,0,0.0,0,0.010552400701910452,0,0.0
TXN00007272,CUST000143,2025-06-28 01:30:57.003505,3006.3,EUR,ES,GB,app,desktop,0,Normal,1,5,28,6,5239.2824390243895,3581.701917241844,1357.73,14883.52,41,6,4,-0.6234417296569719,1,2,6,0,1,0.0,0,0,0.4663357786481996,0,1.0060750971566204,0,0.0,0,0.008929688839670219,0,0.0
TXN00007970,CUST000084,2025-11-07 05:02:57.003505,73.09,EUR,ES,FR,web,atm,0,Normal,5,4,7,11,147.96942857142858,102.41184253992486,13.22,384.01,70,3,4,-0.7311598540088493,1,2,5,3,0,0.0,0,0,0.5014358155564312,0,1.1204818796186593,0,0.0,0,0.009251915627638213,0,0.0
TXN00004001,CUST000040,2025-06-28 19:56:57.003505,80.04,EUR,IT,ES,cajero,pos,0,Normal,19,5,28,6,3874.694230769231,15635.620503928736,12.24,90189.11,78,9,4,-0.24269290940983518,1,5,4,1,3,0.0,0,0,0.5079029001036761,0,1.0257090262659676,0,0.00979381443298969,1,0.5490568488211797,0,0.0
TXN00009229,CUST000072,2025-08-29 09:20:57.003505,3009.47,CHF,GB,IT,app,pos,0,Normal,9,4,29,8,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,-0.7029277029790566,0,4,8,0,3,0.0,0,0,0.4834516772939194,0,1.1085403684461492,0,0.00957983193277311,0,0.006606416928029068,0,0.0
TXN00005894,CUST000081,2025-04-27 02:15:57.003505,4286.77,USD,CH,GB,app,atm,0,Normal,2,6,27,4,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,-0.6606431540471184,3,0,6,0,0,0.0,0,0,0.5393388303369883,0,1.102051394371886,0,0.0,0,0.005694186819704637,0,0.0
TXN00003679,CUST000106,2025-11-04 01:15:57.003505,67.84,EUR,FR,ES,web,pos,0,Normal,1,1,4,11,187.99303571428572,139.00723410762927,11.88,497.63,56,3,4,-0.8643653376837164,1,3,4,3,3,0.0,0,0,0.4668521198460265,0,1.0403109352444506,0,0.0,0,0.012484837237775742,0,0.0
TXN00001256,CUST000127,2025-02-10 02:04:57.003505,3654.96,EUR,FR,FR,sucursal,tablet,0,Normal,2,0,10,2,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,-0.44620556516396215,1,3,5,2,4,0.0,0,0,0.4551149192669148,0,1.056790180891984,0,0.0,0,0.006088693918917539,0,0.0
TXN00003942,CUST000111,2025-11-15 03:43:57.003505,320.27,EUR,ES,ES,app,atm,0,Normal,3,5,15,11,149.84564102564102,120.71725075770787,10.45,438.85,39,3,4,1.411764735304101,1,2,4,0,0,0.0,0,0,0.527558521495756,1,1.1677661035538955,0,0.0,0,0.007286194571691942,0,0.0
TXN00004049,CUST000099,2025-07-15 00:55:57.003505,96.29,EUR,IT,FR,app,tablet,0,Normal,0,1,15,7,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-0.33064538740048977,1,5,5,0,4,0.0,0,0,0.4832369326676834,0,1.028962545676107,0,0.0,0,0.016673371692678112,0,0.0
TXN00002424,CUST000163,2025-03-28 06:03:57.003505,107.27,EUR,ES,FR,cajero,tablet,0,Normal,6,4,28,3,168.95499999999998,140.93004795235706,16.1,480.82,42,3,4,-0.4376994151251113,1,2,5,1,4,0.0,0,0,0.4582678604115738,0,1.053940700481898,0,0.0,0,0.009084567595973689,0,0.0
TXN00001179,CUST000009,2025-09-16 02:42:57.003505,5912.6,EUR,FR,CH,app,mobile,0,Normal,2,1,16,9,17673.34349206349,20853.679531958067,673.65,79519.37,63,12,4,-0.5639649095727349,1,3,1,0,2,0.0,0,0,0.5403450513820829,0,1.0076612451205205,0,0.0337225852258371,0,0.008664480372573218,0,0.0
TXN00005270,CUST000162,2025-06-02 23:35:57.003505,22523.8,USD,CH,CH,cajero,pos,0,Normal,23,0,2,6,8187.689791666667,6409.234849582279,610.75,24295.17,48,6,4,2.2367896547012776,3,0,1,1,3,0.0,0,1,0.5896542458256093,0,1.1327742601890036,0,0.0,1,0.5690836692432416,0,0.0
TXN00002094,CUST000042,2025-02-05 22:28:57.003505,14463.69,EUR,ES,ES,sucursal,mobile,0,Normal,22,2,5,2,10704.279047619048,15707.05132958625,1001.04,76105.74,63,9,4,0.2393454298490942,1,2,4,2,2,0.0,0,0,0.4833587574691425,0,0.9805909401291034,0,0.2198190779670455,1,0.6500500205491321,0,0.0
TXN00001880,CUST000141,2025-03-25 21:16:57.003505,2519.88,GBP,GB,DE,app,mobile,0,Normal,21,1,25,3,881.8225000000001,797.0668304624176,106.03,2971.69,48,5,4,2.0551068434181055,2,4,3,0,2,0.0,0,0,0.5217924743249331,1,1.1588985099885138,0,0.0,0,0.011081327783736763,0,0.0
TXN00000731,CUST000155,2025-01-26 06:17:57.003505,2727.66,EUR,IT,FR,sucursal,mobile,0,Normal,6,6,26,1,955.0666666666667,767.1100594112946,122.32,2967.61,45,5,4,2.3107418671877897,1,5,5,2,2,0.0,0,0,0.5031282296452925,0,1.089219434267507,0,0.0,0,0.005452601862767321,0,0.0
